 nodes				 score
 41393				0.021479
 41394				0.021479
 41395				0.021479
 41396				0.021479
 41397				0.021479
 41399				0.021479
 41400				0.021479
 41401				0.021479
 41402				0.021479
 41403				0.021479
 41404				0.021479
 41405				0.021479
 41406				0.021479
 41407				0.021479
 41411				0.021479
 41413				0.021479
 41414				0.021479
 41415				0.021479
 41419				0.021479
 41420				0.021479
 41422				0.021479
 41423				0.021479
 41424				0.021479
 41425				0.021479
 41429				0.021479
 41431				0.021479
 41432				0.021479
 41463				0.021479
 41464				0.021479
 41465				0.021479
 41467				0.021479
 41474				0.021479
 41478				0.021479
 41479				0.021479
 41480				0.021479
 41481				0.021479
 41482				0.021479
 41483				0.021479
 41484				0.021479
 41485				0.021479
 41505				0.021479
 41506				0.021479
 41508				0.021479
 41509				0.021479
 41520				0.021479
 41531				0.021479
 41543				0.021479
 41547				0.021479
 41549				0.021479
 41551				0.021479
 41557				0.021479
 41578				0.021479
 41580				0.021479
 41581				0.021479
 41582				0.021479
 41586				0.021479
 41587				0.021479
 41588				0.021479
 41590				0.021479
 41592				0.021479
 41594				0.021479
 41598				0.021479
 41599				0.021479
 41600				0.021479
 41609				0.021479
 41612				0.021479
 41613				0.021479
 41614				0.021479
 41615				0.021479
 41618				0.021479
 41619				0.021479
 41621				0.021479
 41631				0.021479
 41632				0.021479
 41633				0.021479
 41634				0.021479
 41636				0.021479
 41641				0.021479
 41642				0.021479
 41645				0.021479
 41646				0.021479
 41649				0.021479
 41650				0.021479
 41652				0.021479
 41654				0.021479
 41675				0.021479
 41680				0.021479
 41683				0.021479
 41684				0.021479
 41685				0.021479
 41688				0.021479
 41690				0.021479
 41691				0.021479
 41694				0.021479
 41695				0.021479
 41696				0.021479
 41697				0.021479
 41698				0.021479
 41699				0.021479
 41701				0.021479
 41702				0.021479
 41705				0.021479
 41706				0.021479
 41708				0.021479
 41740				0.021479
 41744				0.021479
 41748				0.021479
 41749				0.021479
 41751				0.021479
 41752				0.021479
 41753				0.021479
 41754				0.021479
 41755				0.021479
 41758				0.021479
 41769				0.021479
 41771				0.021479
 41789				0.021479
 41830				0.021479
 41831				0.021479
 41834				0.021479
 41840				0.021479
 41841				0.021479
 41855				0.021479
 41861				0.021479
 41862				0.021479
 41872				0.021479
 41879				0.021479
 41880				0.021479
 41881				0.021479
 41887				0.021479
 41888				0.021479
 41890				0.021479
 41892				0.021479
 41894				0.021479
 41897				0.021479
 41898				0.021479
 41899				0.021479
 41900				0.021479
 41901				0.021479
 41902				0.021479
 41903				0.021479
 41904				0.021479
 41905				0.021479
 41908				0.021479
 41912				0.021479
 41913				0.021479
 41914				0.021479
 41920				0.021479
 41922				0.021479
 41923				0.021479
 41924				0.021479
 41925				0.021479
 41926				0.021479
 41929				0.021479
 41930				0.021479
 41931				0.021479
 41934				0.021479
 41935				0.021479
 41936				0.021479
 41948				0.021479
 41949				0.021479
 41955				0.021479
 41956				0.021479
 41957				0.021479
 41958				0.021479
 41959				0.021479
 41972				0.021479
 41974				0.021479
 41975				0.021479
 41976				0.021479
 41990				0.021479
 42000				0.021479
 42008				0.021479
 42022				0.021479
 42024				0.021479
 42025				0.021479
 42026				0.021479
 42027				0.021479
 42028				0.021479
 42031				0.021479
 42044				0.021479
 42050				0.021479
 42054				0.021479
 42055				0.021479
 42090				0.021479
 42118				0.021479
 42119				0.021479
 42120				0.021479
 42170				0.021479
 42171				0.021479
 42173				0.021479
 42175				0.021479
 42182				0.021479
 42185				0.021479
 42186				0.021479
 42187				0.021479
 42190				0.021479
 42193				0.021479
 42195				0.021479
 42196				0.021479
 42197				0.021479
 42200				0.021479
 42203				0.021479
 42204				0.021479
 42207				0.021479
 42208				0.021479
 42209				0.021479
 42211				0.021479
 42212				0.021479
 42214				0.021479
 42215				0.021479
 42216				0.021479
 42218				0.021479
 42219				0.021479
 42220				0.021479
 42221				0.021479
 42222				0.021479
 42223				0.021479
 42224				0.021479
 42226				0.021479
 42229				0.021479
 42230				0.021479
 42233				0.021479
 42234				0.021479
 42235				0.021479
 42237				0.021479
 42240				0.021479
 42248				0.021479
 42249				0.021479
 42250				0.021479
 42252				0.021479
 42261				0.021479
 42268				0.021479
 42269				0.021479
 42271				0.021479
 42272				0.021479
 42273				0.021479
 42274				0.021479
 42275				0.021479
 42276				0.021479
 42277				0.021479
 42278				0.021479
 42279				0.021479
 42280				0.021479
 42281				0.021479
 42290				0.021479
 42291				0.021479
 42292				0.021479
 42293				0.021479
 42300				0.021479
 42301				0.021479
 42303				0.021479
 42307				0.021479
 42308				0.021479
 42312				0.021479
 42313				0.021479
 42314				0.021479
 42321				0.021479
 42331				0.021479
 42332				0.021479
 42333				0.021479
 42334				0.021479
 42335				0.021479
 42337				0.021479
 42338				0.021479
 42339				0.021479
 42344				0.021479
 42363				0.021479
 42364				0.021479
 42365				0.021479
 42369				0.021479
 42373				0.021479
 42374				0.021479
 42375				0.021479
 42376				0.021479
 42386				0.021479
 42387				0.021479
 42388				0.021479
 42389				0.021479
 42391				0.021479
 42394				0.021479
 42395				0.021479
 42396				0.021479
 42397				0.021479
 42398				0.021479
 42399				0.021479
 42400				0.021479
 42401				0.021479
 42402				0.021479
 42403				0.021479
 42404				0.021479
 42406				0.021479
 42407				0.021479
 42408				0.021479
 42409				0.021479
 42419				0.021479
 42420				0.021479
 42422				0.021479
 42424				0.021479
 42425				0.021479
 42426				0.021479
 42427				0.021479
 42428				0.021479
 42429				0.021479
 42430				0.021479
 42431				0.021479
 42432				0.021479
 42434				0.021479
 42435				0.021479
 42436				0.021479
 42437				0.021479
 42438				0.021479
 42439				0.021479
 42440				0.021479
 42441				0.021479
 42442				0.021479
 42448				0.021479
 42449				0.021479
 42450				0.021479
 42460				0.021479
 42461				0.021479
 42463				0.021479
 42471				0.021479
 42472				0.021479
 42476				0.021479
 42485				0.021479
 42486				0.021479
 42488				0.021479
 42489				0.021479
 42493				0.021479
 42494				0.021479
 42496				0.021479
 42520				0.021479
 42526				0.021479
 42529				0.021479
 42535				0.021479
 42537				0.021479
 42540				0.021479
 42543				0.021479
 42545				0.021479
 42547				0.021479
 42550				0.021479
 42551				0.021479
 42552				0.021479
 42556				0.021479
 42557				0.021479
 42559				0.021479
 42560				0.021479
 42561				0.021479
 42565				0.021479
 42566				0.021479
 42575				0.021479
 42580				0.021479
 42584				0.021479
 42588				0.021479
 42590				0.021479
 42592				0.021479
 42600				0.021479
 42604				0.021479
 42618				0.021479
 42619				0.021479
 42625				0.021479
 42626				0.021479
 42627				0.021479
 42639				0.021479
 42651				0.021479
 42654				0.021479
 42660				0.021479
 42661				0.021479
 42663				0.021479
 42666				0.021479
 42667				0.021479
 42668				0.021479
 42669				0.021479
 42674				0.021479
 42675				0.021479
 42676				0.021479
 42677				0.021479
 42745				0.021479
 42748				0.021479
 42749				0.021479
 42750				0.021479
 42751				0.021479
 42754				0.021479
 42756				0.021479
 42757				0.021479
 42758				0.021479
 42759				0.021479
 42760				0.021479
 42762				0.021479
 42763				0.021479
 42764				0.021479
 42766				0.021479
 42767				0.021479
 42771				0.021479
 42772				0.021479
 42888				0.021479
 42892				0.021479
 42900				0.021479
 42904				0.021479
 42912				0.021479
 42913				0.021479
 42914				0.021479
 42918				0.021479
 42919				0.021479
 42925				0.021479
 42928				0.021479
 42936				0.021479
 42937				0.021479
 42946				0.021479
 42947				0.021479
 42948				0.021479
 42949				0.021479
 42957				0.021479
 42958				0.021479
 42961				0.021479
 42962				0.021479
 42963				0.021479
 42964				0.021479
 42966				0.021479
 42967				0.021479
 42968				0.021479
 42973				0.021479
 42974				0.021479
 42976				0.021479
 42977				0.021479
 42989				0.021479
 42990				0.021479
 43005				0.021479
 43008				0.021479
 43009				0.021479
 43010				0.021479
 43012				0.021479
 43013				0.021479
 43016				0.021479
 43017				0.021479
 43021				0.021479
 43022				0.021479
 43023				0.021479
 43024				0.021479
 43026				0.021479
 43027				0.021479
 43028				0.021479
 43029				0.021479
 43034				0.021479
 43044				0.021479
 43045				0.021479
 43046				0.021479
 43048				0.021479
 43053				0.021479
 43057				0.021479
 43066				0.021479
 43067				0.021479
 43068				0.021479
 43069				0.021479
 43070				0.021479
 43073				0.021479
 43074				0.021479
 43083				0.021479
 43086				0.021479
 43087				0.021479
 43088				0.021479
 43089				0.021479
 43090				0.021479
 43091				0.021479
 43092				0.021479
 43093				0.021479
 43094				0.021479
 43095				0.021479
 43096				0.021479
 43097				0.021479
 43098				0.021479
 43099				0.021479
 43100				0.021479
 43102				0.021479
 43103				0.021479
 43104				0.021479
 43106				0.021479
 43107				0.021479
 43108				0.021479
 43116				0.021479
 43117				0.021479
 43119				0.021479
 43121				0.021479
 43122				0.021479
 43128				0.021479
 43129				0.021479
 43131				0.021479
 43132				0.021479
 43133				0.021479
 43136				0.021479
 43137				0.021479
 43142				0.021479
 43143				0.021479
 43144				0.021479
 43147				0.021479
 43148				0.021479
 43177				0.021479
 43180				0.021479
 43184				0.021479
 43188				0.021479
 43190				0.021479
 43191				0.021479
 43195				0.021479
 43196				0.021479
 43198				0.021479
 43199				0.021479
 43201				0.021479
 43202				0.021479
 43203				0.021479
 43204				0.021479
 43205				0.021479
 43206				0.021479
 43207				0.021479
 43208				0.021479
 43209				0.021479
 43210				0.021479
 43211				0.021479
 43212				0.021479
 43214				0.021479
 43215				0.021479
 43216				0.021479
 43217				0.021479
 43222				0.021479
 43223				0.021479
 43227				0.021479
 43228				0.021479
 43232				0.021479
 43234				0.021479
 43235				0.021479
 43236				0.021479
 43237				0.021479
 43238				0.021479
 43239				0.021479
 43240				0.021479
 43243				0.021479
 43246				0.021479
 43248				0.021479
 43250				0.021479
 43251				0.021479
 43254				0.021479
 43258				0.021479
 43259				0.021479
 43260				0.021479
 43261				0.021479
 43262				0.021479
 43263				0.021479
 43269				0.021479
 43270				0.021479
 43272				0.021479
 43273				0.021479
 43274				0.021479
 43275				0.021479
 43276				0.021479
 43277				0.021479
 43278				0.021479
 43279				0.021479
 43280				0.021479
 43281				0.021479
 43282				0.021479
 43286				0.021479
 43287				0.021479
 43288				0.021479
 43289				0.021479
 43291				0.021479
 43292				0.021479
 43293				0.021479
 43295				0.021479
 43297				0.021479
 43298				0.021479
 43299				0.021479
 43301				0.021479
 43305				0.021479
 43306				0.021479
 43307				0.021479
 43311				0.021479
 43313				0.021479
 43314				0.021479
 43315				0.021479
 43323				0.021479
 43327				0.021479
 43330				0.021479
 43336				0.021479
 43341				0.021479
 43342				0.021479
 43343				0.021479
 43350				0.021479
 43354				0.021479
 43355				0.021479
 43371				0.021479
 43381				0.021479
 43382				0.021479
 43387				0.021479
 43392				0.021479
 43393				0.021479
 43441				0.021479
 43442				0.021479
 43443				0.021479
 43444				0.021479
 43445				0.021479
 43447				0.021479
 43495				0.021479
 43501				0.021479
 43502				0.021479
 43509				0.021479
 43516				0.021479
 43522				0.021479
 43523				0.021479
 43537				0.021479
 43546				0.021479
 43547				0.021479
 43548				0.021479
 43549				0.021479
 43550				0.021479
 43551				0.021479
 43552				0.021479
 43553				0.021479
 43554				0.021479
 43555				0.021479
 43557				0.021479
 43558				0.021479
 43559				0.021479
 43574				0.021479
 43577				0.021479
 43579				0.021479
 43613				0.021479
 43621				0.021479
 43622				0.021479
 43625				0.021479
 43626				0.021479
 43629				0.021479
 43655				0.021479
 43656				0.021479
 43657				0.021479
 43658				0.021479
 43659				0.021479
 43660				0.021479
 43661				0.021479
 43662				0.021479
 43663				0.021479
 43664				0.021479
 43665				0.021479
 43666				0.021479
 43667				0.021479
 43668				0.021479
 43669				0.021479
 43670				0.021479
 43671				0.021479
 43672				0.021479
 43673				0.021479
 43674				0.021479
 43675				0.021479
 43676				0.021479
 43677				0.021479
 43678				0.021479
 43679				0.021479
 43680				0.021479
 43681				0.021479
 43682				0.021479
 43683				0.021479
 43684				0.021479
 43685				0.021479
 43686				0.021479
 43687				0.021479
 43688				0.021479
 43689				0.021479
 43690				0.021479
 43691				0.021479
 43692				0.021479
 43693				0.021479
 43694				0.021479
 43695				0.021479
 43696				0.021479
 43697				0.021479
 43698				0.021479
 43699				0.021479
 43700				0.021479
 43701				0.021479
 43702				0.021479
 43703				0.021479
 43704				0.021479
 43705				0.021479
 43706				0.021479
 43707				0.021479
 43708				0.021479
 43710				0.021479
 43711				0.021479
 43712				0.021479
 43713				0.021479
 43714				0.021479
 43715				0.021479
 43716				0.021479
 43717				0.021479
 43718				0.021479
 43719				0.021479
 43720				0.021479
 43721				0.021479
 43722				0.021479
 43723				0.021479
 43730				0.021479
 43732				0.021479
 43733				0.021479
 43734				0.021479
 43737				0.021479
 43738				0.021479
 43739				0.021479
 43740				0.021479
 43741				0.021479
 43744				0.021479
 43745				0.021479
 43748				0.021479
 43749				0.021479
 43750				0.021479
 43751				0.021479
 43753				0.021479
 43754				0.021479
 43755				0.021479
 43756				0.021479
 43761				0.021479
 43762				0.021479
 43767				0.021479
 43787				0.021479
 43791				0.021479
 43794				0.021479
 43795				0.021479
 43796				0.021479
 43798				0.021479
 43799				0.021479
 43800				0.021479
 43802				0.021479
 43806				0.021479
 43807				0.021479
 43808				0.021479
 43810				0.021479
 43811				0.021479
 43812				0.021479
 43818				0.021479
 43819				0.021479
 43820				0.021479
 43821				0.021479
 43822				0.021479
 43823				0.021479
 43824				0.021479
 43825				0.021479
 43826				0.021479
 43827				0.021479
 43828				0.021479
 43829				0.021479
 43830				0.021479
 43834				0.021479
 43838				0.021479
 43839				0.021479
 43840				0.021479
 43845				0.021479
 43847				0.021479
 43848				0.021479
 43849				0.021479
 43850				0.021479
 43851				0.021479
 43853				0.021479
 43857				0.021479
 43858				0.021479
 43863				0.021479
 43866				0.021479
 43876				0.021479
 43878				0.021479
 43880				0.021479
 43881				0.021479
 43882				0.021479
 43886				0.021479
 43887				0.021479
 43888				0.021479
 43893				0.021479
 43894				0.021479
 43904				0.021479
 43905				0.021479
 43910				0.021479
 43914				0.021479
 43925				0.021479
 43927				0.021479
 43930				0.021479
 43931				0.021479
 43932				0.021479
 43933				0.021479
 43934				0.021479
 43935				0.021479
 43936				0.021479
 43937				0.021479
 43938				0.021479
 43947				0.021479
 43948				0.021479
 43949				0.021479
 43950				0.021479
 43951				0.021479
 43952				0.021479
 43955				0.021479
 43956				0.021479
 43957				0.021479
 43958				0.021479
 43959				0.021479
 43960				0.021479
 43961				0.021479
 43962				0.021479
 43963				0.021479
 43964				0.021479
 43965				0.021479
 43966				0.021479
 43968				0.021479
 43969				0.021479
 43970				0.021479
 43971				0.021479
 43973				0.021479
 43974				0.021479
 43975				0.021479
 43976				0.021479
